,postId,PayRangeMin,PayRangeMax,companyDetail.groupSize,companyDetail.industry,suburb,city,region,state,distance_km,descriptions_similarity_to_resume,descriptions_similarity_to_resume_norm,job_title_similarity_to_last_job,job_industry_similarity_to_last_job,job_teamwork_score,job_growth_score,job_respect_score,competitive_salary_score,benefit_score,user_preference_score,work_from_home_score,hybrid_score,on_site_score,PayRangeMin_norm,PayRangeMax_norm,pay_average_norm,distance_norm,workType,headquarter_in_australia
244,79690455,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.4481782,0.7789825,0.49694246,0.43293864,0.22402465,0.1825522,0.08639545,0.10285142,0.08100206,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
245,79690604,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3577232,0.57868236,0.48308474,0.28079078,0.3503465,0.19389787,0.15909897,0.1604034,0.20558426,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
246,79691009,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Eveleigh,Sydney,,New South Wales,2.3014414121942193,0.27312118,0.39134276,0.31339544,0.2803483,0.28246242,0.13015956,0.14230812,0.13713694,0.22530581,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.042120032029965594,Full Time,1
247,79692374,1450000.0,1650000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.365026,0.59485334,0.22940445,0.47550765,0.1614705,0.25537804,0.04315554,0.23326114,0.18444777,0.0,1,0,0,1.0,1.0,1.0,0.32633993620682783,Full Time,1
248,79695888,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Surry Hills,Sydney,,New South Wales,11.464104788047777,0.15367949,0.12685557,0.6339375,0.47550765,0.14203036,0.24155429,0.08966206,0.18897423,0.27446607,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.3151546668784914,Full Time,1
249,79696000,0.0,0.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3927658,0.6562793,0.41237527,0.47550765,0.19381276,0.14576544,0.042655118,0.0898769,0.110573485,0.0,0,1,0,0.0,0.0,0.0,0.32633993620682783,Full Time,1
250,79040921,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Pymble,Sydney,,New South Wales,16.86871585046273,0.31133163,0.4759546,0.6709876,0.30599722,0.12564664,0.22942384,0.15539733,0.29961026,0.40687233,0.0,1,0,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.4762045655153389,Full Time,1
251,79054116,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.38683203,0.64313984,0.34084967,0.43293864,0.2856203,0.18242803,0.15086219,0.17145747,0.18158062,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
252,79059311,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.35307178,0.5683824,0.34855717,0.28235936,0.3317123,0.22039013,0.09757088,0.09916249,0.19799492,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
253,79063317,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3994344,0.671046,0.2526185,0.43293864,0.32173285,0.1811212,0.034414742,0.17997831,0.14524238,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
254,79080340,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Sydney Olympic Park,Sydney,,New South Wales,13.863850631891609,0.24739061,0.33436596,0.62647283,0.39798254,0.13295189,0.06992571,0.06929349,0.08496242,0.11032414,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.38666375799383873,Full Time,1
255,79085171,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.27417564,0.3936777,0.47142,0.28235936,0.2081717,0.18290906,0.14595819,0.05966512,0.17624795,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
256,79107886,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.40249225,0.6778172,0.38708884,0.35047147,0.21421069,0.092064895,0.10913123,0.11131324,0.12614104,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
257,79123801,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.35150144,0.5649051,0.36055672,0.28235936,0.15413037,0.30056733,0.079507306,0.08832355,0.10682855,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
258,79126281,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Chippendale,Sydney,,New South Wales,1.4511911539165319,0.36590677,0.5968037,0.60163987,0.47550765,0.297496,0.20648023,0.175645,0.1678566,0.2068128,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.01678375596306412,Full Time,1
259,79129587,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.33876795,0.53670853,0.51508665,0.30599722,0.1548425,0.105423704,0.066972084,0.23228076,0.21102157,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
260,79163828,110000.0,110000.0,SIZE_C,Staffing and Recruiting,North Sydney,Sydney,,New South Wales,4.9972367335528265,0.3139274,0.48170257,0.41419035,0.43293875,0.11173634,0.09208009,0.040581547,0.06330135,0.11103588,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.12245098614241488,Full Time,1
261,79166265,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Macquarie Park,Sydney,,New South Wales,15.229144957143479,0.23701364,0.3113876,0.3757745,0.37787408,0.19088377,0.24336788,0.117116004,0.058372624,0.11032744,0.0,1,0,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.4273476314774243,Full Time,1
262,79187912,110000.0,110000.0,SIZE_C,Staffing and Recruiting,North Sydney,Sydney,,New South Wales,4.9972367335528265,0.40834254,0.6907719,0.6135681,0.31507835,0.2366477,0.16153961,0.12604122,0.06396656,0.066728234,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.12245098614241488,Full Time,1
263,79190899,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.36188054,0.5878882,0.34965035,0.3059973,0.11600912,0.18728733,0.11331402,0.06669429,0.07661278,0.0,1,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
264,79194324,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.14069366,0.09810026,0.7124609,0.3059973,0.16724056,0.15870836,0.021363458,0.14527214,0.17407542,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
265,79216264,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3105846,0.47430038,0.6171046,0.3059973,0.18391065,0.13640596,0.058727924,0.2073342,0.15644413,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
266,79236516,150000.0,170000.0,SIZE_C,Staffing and Recruiting,Haymarket,Sydney,,New South Wales,0.8879515995012189,0.32820952,0.5133283,0.43852443,0.41545168,0.13404088,0.06826298,0.015631713,0.18570568,0.17076828,0.0,1,0,0,0.10344827586206896,0.10303030303030303,0.10323928944618599,0.0,Full Time,1
267,79238397,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.4050499,0.6834808,0.48972216,0.47550765,0.2504021,0.1577858,0.119412385,0.108937174,0.13932493,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
268,79246080,110000.0,110000.0,SIZE_C,Staffing and Recruiting,North Sydney,Sydney,,New South Wales,4.9972367335528265,0.34015495,0.53977984,0.35650247,0.34513187,0.15934351,0.06359546,0.03497891,0.014748966,0.11681158,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.12245098614241488,Full Time,1
269,79275007,1200.0,1200.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.20321089,0.23653607,0.6611851,0.30599722,0.19041106,0.15614712,0.04781812,0.13658726,0.1837898,0.0,0,1,0,0.0008275862068965517,0.0007272727272727272,0.0007774294670846395,0.32633993620682783,Contract/Temp,1
270,79276443,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.40864557,0.6914429,0.46585834,0.325816,0.23362519,0.19121459,0.07893765,0.0675157,0.088354886,0.0,1,0,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
271,79278357,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.35638082,0.5757098,0.6709876,0.3059973,0.20141844,0.17844382,0.053852905,0.23777038,0.23691623,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
272,79312763,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Macquarie Park,Sydney,,New South Wales,15.229144957143479,0.2773702,0.40075165,0.43276545,0.3059973,0.23819204,0.21144962,0.10140294,0.1998037,0.20858061,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.4273476314774243,Full Time,1
273,79314251,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.22349931,0.28146195,0.15091084,0.31507835,0.3346824,0.24562834,0.22265756,0.123330936,0.13639271,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
274,79336828,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.36179107,0.58769006,0.5168254,0.3607868,0.1730733,0.14550783,0.08799015,0.027806392,0.113457285,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Casual/Vacation,1
275,79344542,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.22566725,0.28626257,0.3816803,0.17975971,0.10902037,0.29513258,0.12831649,0.21239337,0.28552574,0.0,1,0,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
276,79352759,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.18718442,0.20104764,0.6331653,0.2803483,0.16412812,0.06535046,0.03665969,0.15533927,0.20456143,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
277,79353623,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.2547918,0.35075486,0.44169274,0.20544499,0.28493863,0.14230311,0.14979854,0.059208352,0.1660921,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
278,79367087,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Eveleigh,Sydney,,New South Wales,2.3014414121942193,0.26809713,0.38021773,0.38780212,0.307216,0.19857988,0.30947682,0.11723781,0.091973655,0.19416465,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.042120032029965594,Full Time,1
279,79378415,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.30457282,0.4609881,0.47635895,0.32579097,0.23343089,0.23081514,0.21550892,0.33899826,0.50765646,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
280,79382663,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3430137,0.54611015,0.3208419,0.26213878,0.26275772,0.07030755,0.087522745,0.20667356,0.15194428,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
281,79383659,0.0,0.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.16058609,0.14214928,0.46246982,0.3059973,0.12992507,0.1342201,0.07141207,0.16243729,0.123219155,0.0,0,0,1,0.0,0.0,0.0,0.32633993620682783,Full Time,1
282,79386324,0.0,0.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.34021735,0.539918,0.45548797,0.3059973,0.14295089,0.13899629,0.031490378,0.11848314,0.1075956,0.0,0,0,1,0.0,0.0,0.0,0.32633993620682783,Full Time,1
283,79387749,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.22305733,0.28048325,0.5717605,0.27993098,0.18483885,0.18734437,0.14876056,0.14410265,0.2117977,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
284,79389160,110000.0,110000.0,SIZE_C,Staffing and Recruiting,North Sydney,Sydney,,New South Wales,4.9972367335528265,0.2136917,0.25974435,0.6709876,0.3059973,0.25787157,0.17029352,0.30545992,0.10356599,0.30992424,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.12245098614241488,Full Time,1
285,79389453,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.4077572,0.6894757,0.52535945,0.3059973,0.16491221,0.21496128,0.08805485,0.124141835,0.13084301,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
286,79394213,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3637942,0.5921257,0.36139718,0.3059973,0.18007201,0.13016222,0.12598936,0.11045502,0.076863766,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
287,79395765,177840.0,256880.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.34767818,0.55643904,0.55079645,0.30599722,0.17659655,0.14692324,0.12298756,0.18815526,0.17696333,0.0,0,0,1,0.12264827586206896,0.15568484848484848,0.1391665621734587,0.32633993620682783,Contract/Temp,1
288,79410129,139787.0,145713.0,SIZE_C,Staffing and Recruiting,Parramatta,Sydney,,New South Wales,21.731726893975797,0.31679356,0.48804927,0.6709876,0.31938782,0.20659038,0.10509027,0.09416888,0.15208647,0.19071686,0.0,0,1,0,0.0964048275862069,0.08831090909090909,0.092357868338558,0.6211155362740185,Contract/Temp,1
289,79433008,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Norwest,Sydney,,New South Wales,11.839466901651656,0.15646608,0.13302611,0.35843498,0.325816,0.1286908,0.2018857,0.1663762,0.13582483,0.2296311,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
290,79439801,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Bella Vista,Sydney,,New South Wales,28.631410442055635,0.21210703,0.25623536,0.7124609,0.29498488,0.11065513,0.21250841,0.15202525,0.18190762,0.16473389,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.8267165172164038,Full Time,1
291,79440610,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.36018246,0.584128,0.6329694,0.30599722,0.26116583,0.16502906,0.02980344,0.12302336,0.10414451,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
292,79445482,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Eveleigh,Sydney,,New South Wales,2.3014414121942193,0.33857012,0.53627044,0.37576452,0.47550765,0.24012901,0.25438055,0.11803226,0.011936776,0.15288782,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.042120032029965594,Full Time,1
293,79445521,1200.0,1200.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3358404,0.5302259,0.5843444,0.30599722,0.27980882,0.20392627,0.1161263,0.18968183,0.20243837,0.0,0,1,0,0.0008275862068965517,0.0007272727272727272,0.0007774294670846395,0.32633993620682783,Contract/Temp,1
294,79479616,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.39664015,0.6648586,0.6659906,0.40962553,0.29906207,0.24035949,0.18579578,0.09158595,0.14701256,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
295,79481855,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Pymble,Sydney,,New South Wales,16.86871585046273,0.3331278,0.52421916,0.43446404,0.3511856,0.15838128,0.08783877,0.040806804,0.31908688,0.21943943,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.4762045655153389,Full Time,1
296,79484536,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Parramatta,Sydney,,New South Wales,21.731726893975797,0.31437588,0.48269564,0.6114739,0.31938782,0.24282575,0.18303734,0.19462197,0.3562411,0.28869694,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.6211155362740185,Contract/Temp,1
297,79485417,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.2934512,0.43636078,0.51964664,0.47550765,0.21301591,0.1965508,0.07264533,0.11709781,0.11397748,0.0,1,0,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
298,79488360,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Eveleigh,Sydney,,New South Wales,2.3014414121942193,0.39676622,0.6651377,0.38991854,0.47550765,0.24276486,0.27331644,0.120744675,0.12077935,0.16137357,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.042120032029965594,Full Time,1
299,79499880,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.31487215,0.48379457,0.56551564,0.47550765,0.25356078,0.18293749,0.2227594,0.22600104,0.36141762,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
300,79500764,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Ingleburn,Sydney,,New South Wales,34.446563608328674,0.2594713,0.361117,0.36068833,0.28306156,0.1882829,0.19957936,0.10250433,0.1793511,0.17740315,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,1.0,Full Time,1
301,79501101,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.35394716,0.5703208,0.3212487,0.30599722,0.14010221,0.12179105,0.115719706,0.08802068,0.09011337,0.0,1,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
302,79501720,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.32150438,0.49848074,0.7124609,0.30599722,0.2023046,0.17464104,0.1325252,0.16957723,0.15288442,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
303,79510044,110000.0,110000.0,SIZE_C,Staffing and Recruiting,St Marys,Sydney,,New South Wales,21.731726893975797,0.20414206,0.238598,0.49786842,0.47550765,0.061199956,0.059462026,0.0929527,0.082550526,0.10790162,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.6211155362740185,Full Time,1
304,79510646,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.4010555,0.67463577,0.4838013,0.43293875,0.27311492,0.10842057,0.07851109,0.08705585,0.13579504,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
305,79524365,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.33099777,0.5195025,0.33329275,0.33892432,0.32082355,0.16506967,0.23329434,0.107105345,0.19101024,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
306,79530255,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3058272,0.46376574,0.22874734,0.30599722,0.2462185,0.21489567,0.1248097,0.11017731,0.073783405,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
307,79538871,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.24737862,0.33433938,0.47842157,0.30599722,0.15252088,0.101901844,0.07779523,0.13460943,0.16278072,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
308,79558631,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.33971438,0.5388043,0.5625119,0.29498488,0.21003743,0.070093036,0.113055624,0.1261865,0.11894959,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
309,79561073,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Eveleigh,Sydney,,New South Wales,2.3014414121942193,0.40722597,0.6882994,0.4596788,0.47550765,0.20872812,0.19975667,0.120015144,0.14819005,0.18790063,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.042120032029965594,Full Time,1
310,79569001,800.0,900.0,SIZE_C,Staffing and Recruiting,Alexandria,Sydney,,New South Wales,2.3540675399662274,0.29776376,0.4459104,0.6828507,0.33892432,0.20904368,0.23557484,0.121811785,0.2252249,0.22426045,0.0,0,0,1,0.0005517241379310345,0.0005454545454545455,0.00054858934169279,0.0436882175007522,Contract/Temp,1
311,79579679,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.24216604,0.32279688,0.63081634,0.24292961,0.28250217,0.3900203,0.2788636,0.057142444,0.105579615,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
312,79592991,110000.0,110000.0,SIZE_C,Staffing and Recruiting,St Leonards,Sydney,,New South Wales,6.835639807445479,0.21459368,0.2617417,0.6771733,0.31815898,0.2447091,0.119645596,0.18522346,0.29048097,0.33466005,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.17723284283568538,Full Time,1
313,79598980,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.36160457,0.5872771,0.24088943,0.34513187,0.264911,0.29918557,0.11267592,0.08529769,0.19638887,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
314,79599366,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.3520122,0.56603605,0.651957,0.30599722,0.1828655,0.20827009,0.116751015,0.13573548,0.088071406,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
315,79607620,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.24936247,0.33873236,0.47142,0.47550765,0.17614698,0.1964564,0.18733689,0.18698204,0.2687074,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
316,79635378,70000.0,90000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.39785928,0.66755813,0.4602391,0.32579097,0.25361383,0.14853637,0.057050437,0.18124624,0.1990641,0.0,0,0,1,0.04827586206896552,0.05454545454545454,0.05141065830721003,0.32633993620682783,Full Time,1
317,79637059,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.1878224,0.20246036,0.41989273,0.30599722,0.16674972,0.14935544,0.042398047,0.09144898,0.079949774,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
318,79648070,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.23274441,0.30193394,0.4386639,0.16534004,0.24421999,0.23678623,0.10674068,0.10939606,0.17074165,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
319,79648884,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.22737983,0.29005486,0.45415485,0.47550765,0.1622602,0.24251887,0.21506318,0.22115889,0.44385254,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
320,79670152,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.25078237,0.34187657,0.37849906,0.325816,0.16905001,0.16622236,0.15644448,0.091864005,0.14114994,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
321,79671259,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.31616992,0.4866683,0.368937,0.47550765,0.2811987,0.23859419,0.08473489,0.15607071,0.22098392,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Full Time,1
322,79692637,110000.0,110000.0,SIZE_C,Staffing and Recruiting,Lane Cove,Sydney,,New South Wales,8.672829657797092,0.44906536,0.78094697,0.24149841,0.47550765,0.2675742,0.15084863,0.0482286,0.071137875,0.083074,0.0,0,0,1,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.23197854715350247,Full Time,1
323,79705062,110000.0,110000.0,SIZE_C,Staffing and Recruiting,,Sydney,,New South Wales,11.839466901651656,0.34529582,0.5511636,0.6709876,0.3059973,0.16014704,0.13155904,0.10211675,0.23623025,0.24743089,0.0,0,1,0,0.07586206896551724,0.06666666666666667,0.07126436781609195,0.32633993620682783,Contract/Temp,1
